frame,droplet_count,ligament_count,main_ligament_count,uncertain_count,main_region_area,total_detected_area,avg_droplet_diameter,avg_ligament_aspect_ratio,avg_ligament_length
1284,45,10,1,6,18105.0,23359.0,6.344934956771436,2.310132354176522,19.5
1285,46,13,1,3,19690.5,24910.0,6.2124553667151226,2.4046943152097877,24.23076923076923
1286,46,12,1,5,19833.0,25366.5,5.7854504218092595,2.2994597697547285,27.666666666666668
1287,45,10,1,4,20243.0,25482.5,5.805620269936711,2.3772965618776185,27.6
1288,52,9,2,2,22650.0,27386.5,5.287171619339218,2.341851928797207,28.444444444444443
1289,49,10,1,2,22728.5,27793.0,5.868088668437014,2.2287056581105835,23.5
1290,49,10,1,2,21307.0,26087.0,5.885443892936218,2.7850590421557997,25.0
1291,52,9,2,3,23852.0,28951.5,5.547356879073067,2.528782413292748,30.333333333333332
1292,48,9,2,4,22440.0,27026.0,5.757187955604946,2.3449855444983907,24.555555555555557
1293,50,13,2,4,25437.0,30338.5,5.780975868060008,2.286118111805366,19.153846153846153
1294,48,9,2,3,22435.0,26968.5,5.988407774019,2.5719783494544415,23.77777777777778
1295,52,11,2,5,22132.0,27166.5,5.960116763269372,2.574737945122805,17.818181818181817
1296,48,11,1,4,17785.5,27046.5,6.191409147840062,2.167580998053885,64.72727272727273
1297,49,14,1,7,18159.5,27694.5,6.056001831965247,2.0643526593895487,50.214285714285715
1298,44,12,1,7,18499.0,27882.0,6.097338367905669,2.3258344251806733,50.5
1299,48,12,0,5,0,4918.0,5.996224438387961,2.2053710737666377,12.5
1300,53,11,0,7,0,9779.0,5.7903405443655505,2.2879622835220563,53.18181818181818
1301,52,14,2,4,18084.5,28455.5,5.846755819543313,2.189711062112505,48.785714285714285
1302,51,12,1,9,18395.0,28499.5,5.727073369896248,2.0257786791202577,55.25
1303,53,7,1,9,15276.0,25335.5,6.336760327146736,2.1477658584930497,93.28571428571429
1304,58,8,1,7,15218.0,25011.5,6.168831126168786,2.3819058671093165,85.125
1305,49,11,1,6,12284.0,21325.5,6.350147729197076,2.320538550100769,58.45454545454545
1306,48,10,1,4,14007.5,22654.0,6.370098231599084,2.281831538385491,51.2
1307,43,12,1,7,13243.0,21900.0,6.4213804551154725,2.811111993277115,44.75
1308,51,14,0,9,0,8237.0,5.784014047337516,2.7511773894700258,30.214285714285715
1309,50,13,1,5,5759.5,13677.0,5.9003178978363175,2.6776415352751455,20.615384615384617
1310,49,12,1,10,5704.5,21207.0,6.230365314930708,2.146405987592473,40.75
1311,56,11,1,11,6414.5,21879.0,5.909360441124393,1.8705264186820085,37.36363636363637
1312,58,10,2,7,12392.5,21630.5,6.191059084746151,2.649430838888191,48.9
1313,60,12,1,8,17808.5,26667.0,6.014027823053178,2.8186497033435485,39.666666666666664
1314,56,11,1,9,18168.0,25753.0,6.080358246848228,2.7637226129335897,38.09090909090909
1315,59,16,1,7,19205.0,28307.5,5.728128717638299,2.3391746087764145,46.0
1316,55,15,1,6,19310.5,28243.5,5.952310171433296,2.5676684448537657,37.266666666666666
1317,56,14,1,5,19541.0,28306.5,6.042581661408026,2.3329380318281805,36.92857142857143
1318,58,14,1,2,14178.0,22674.0,5.845349395012581,2.5595781408777643,50.714285714285715
1319,59,15,1,4,14096.0,22627.0,5.871728654421188,2.458939597911871,36.2
1320,58,13,1,6,16553.0,23240.0,5.734617630802532,2.387889500720147,25.153846153846153
1321,56,13,1,7,17401.0,23213.5,5.552595343313964,2.6367749450791678,20.615384615384617
1322,57,13,1,11,16817.5,22970.5,5.471090383502429,2.452530223443709,21.153846153846153
1323,57,14,1,10,17705.5,23598.5,5.768219224049023,2.5495606887000233,19.071428571428573
1324,55,16,1,8,16925.0,23357.0,6.054954864653519,2.0906441563201565,23.5625
1325,58,13,1,11,16472.5,22278.5,6.137751097282136,2.310332607367018,21.0
1326,54,14,1,10,17022.0,22759.0,5.921664694531391,2.2159841962793907,25.785714285714285
1327,64,14,1,6,17332.0,23136.5,5.642761769576274,2.320545601451052,22.857142857142858
1328,57,13,1,8,16651.5,22551.5,6.022971601436137,2.2128157608971475,22.846153846153847
1329,63,12,1,8,17152.0,22906.0,5.646402479193922,2.28017879345744,27.25
1330,63,12,1,4,17378.5,22945.0,5.7870298462959315,2.2114297214676566,25.25
1331,60,10,1,5,19022.5,24262.5,5.884211010055126,2.2220367898383393,25.7
1332,64,8,1,7,19921.5,24824.5,5.598033088789062,2.24971703569639,26.375
1333,58,10,1,6,19483.5,24283.5,5.699603495231589,2.3783353021352545,23.3
1334,60,7,1,5,19734.0,23896.5,5.754031375285732,2.0275470188892624,17.428571428571427
1335,59,9,1,6,16787.0,21397.0,5.811046330825205,2.0331215562611837,24.11111111111111
1336,59,10,1,8,19464.5,24407.0,6.111605707802754,3.1925107528127934,22.4
1337,61,8,1,7,19472.5,24626.0,6.097849260960733,2.5781479328688195,26.5
1338,60,12,1,6,18484.5,23320.0,5.926153134929085,2.2530694003529383,17.5
1339,60,12,1,6,17672.0,23189.5,6.033735636720188,2.3408891516447383,20.916666666666668
1340,56,12,1,4,18247.0,23368.0,6.237743763623523,2.1313546095755163,18.916666666666668
1341,52,14,1,4,18041.0,23273.5,5.998746251356721,1.8212167782704605,20.928571428571427
1342,59,10,1,3,18612.5,23399.0,6.103028393105689,2.0909670919645276,24.2
1343,61,8,1,5,18165.0,22872.5,6.035402342439742,1.9930012237358201,28.25
1344,58,8,1,7,22104.0,26858.5,6.171344442736985,2.228569249769267,21.5
1345,57,8,1,7,19477.0,23991.0,5.572651852422596,2.370898044638755,20.25
1346,54,9,1,6,20313.5,25273.5,5.754317869238982,2.598193938950681,29.666666666666668
1347,57,13,1,4,18902.0,23785.0,5.85461062565433,2.557439500499073,25.846153846153847
1348,55,13,1,4,18469.0,23489.0,6.142468721074566,2.6441669174027425,27.384615384615383
1349,55,17,1,2,18712.0,23888.5,5.919418251647443,2.487249452257249,23.941176470588236
1350,56,14,1,5,18391.0,23845.5,6.4196776987830555,2.7677674436512434,28.214285714285715
1351,54,14,1,6,19796.5,25078.0,6.046763394443102,2.549807301151325,25.071428571428573
1352,52,14,1,3,20156.0,26039.0,6.305904444968196,2.6682776892867603,37.42857142857143
1353,47,15,0,3,0,4897.0,6.6226764836265835,3.178934703010547,21.466666666666665
1354,45,14,1,4,11555.5,19830.0,6.740886495953521,2.600295192808941,24.857142857142858
1355,49,15,1,3,12276.5,21588.5,6.687511535959242,2.8109460748474846,42.93333333333333
1356,46,22,1,2,11257.5,21544.0,6.515787386137199,2.5041813343665824,45.5
1357,43,17,1,6,15826.0,21916.0,6.900272258078754,2.682397873166604,36.0
1358,45,15,1,8,17233.0,21643.5,6.177292613983146,2.521177347241316,14.333333333333334
1359,40,12,1,8,16963.0,21949.0,6.152434479029244,2.651843571976377,24.833333333333332
1360,41,14,1,6,16647.0,22071.5,5.964699711870493,3.0088499544351004,29.928571428571427
1361,41,19,1,4,16099.5,22751.0,6.286419783507915,2.651732738053732,24.36842105263158
1362,40,16,1,5,20657.0,26140.0,6.157096171637256,3.064729754351661,17.625
1363,42,17,1,7,21750.0,25904.0,5.839228844679496,3.2928226476187996,17.352941176470587
1364,39,13,1,7,22189.0,26814.5,6.447397486311159,3.1085573371917894,24.153846153846153
1365,44,13,1,5,21624.0,26198.0,6.158053035303424,3.2530442777674207,23.153846153846153
1366,41,15,1,1,21908.0,25698.0,6.0658794252985535,2.7251619714102424,27.8
1367,37,10,1,4,20114.5,23627.0,6.012406731731235,2.998530220575135,33.0
1368,37,14,1,7,25473.0,31120.0,5.7403656884097805,2.8765147612439437,25.071428571428573
1369,34,18,1,8,20419.0,26054.5,5.546366350703859,2.333920724644981,18.666666666666668
1370,34,20,1,6,20224.5,25308.5,5.070082791067071,2.3126095227362278,26.75
1371,40,14,1,8,20784.0,25536.5,4.999550746367522,2.2406875468310687,25.357142857142858
1372,36,14,1,7,21366.5,25980.0,5.117946562165733,2.311466907098052,29.571428571428573
1373,36,16,1,9,21127.5,25638.0,5.253674607708484,1.9815757589079546,25.5
1374,40,15,1,9,20962.0,25726.5,4.575698027313917,2.166223317130606,23.933333333333334
1375,37,14,0,6,0,4866.0,5.144984734053899,2.1219709716286843,29.285714285714285
1376,39,13,1,9,20552.5,25547.0,5.787334011901654,2.1134846026737084,24.384615384615383
1377,37,11,2,7,20716.5,25685.5,5.8036587438308835,2.1642602080967235,27.0
1378,38,13,1,8,16429.5,25765.0,5.361332158223706,2.1208264921251785,24.0
1379,42,9,1,9,20927.0,26020.0,5.217173490015061,2.5424455831876114,27.666666666666668
1380,45,9,1,9,20450.5,25523.5,5.023761341884195,2.2074078810362856,22.0
1381,42,8,1,7,21229.0,25879.0,5.2474739468776415,2.6889351491509497,32.75
1382,46,11,1,5,17278.5,26043.5,5.279669939618201,2.3718513273879225,30.818181818181817
1383,46,12,1,3,21655.0,25598.0,5.091566415616783,2.3643584251264342,34.083333333333336
1384,48,15,1,6,17918.5,24107.0,4.6556338465538705,2.0900739058802564,35.733333333333334
1385,49,14,1,5,21387.0,25722.5,4.5979647101598315,2.3095583369546295,28.642857142857142
1386,48,10,1,6,17803.0,25211.5,4.61376317768677,2.1219546230914914,55.8
1387,48,14,1,5,17861.0,25369.5,5.171897356102248,2.097042298729704,41.642857142857146
1388,52,10,1,8,21815.5,25928.5,5.165175947463283,2.134695577251221,27.9
1389,47,9,1,11,18431.5,26189.0,5.3633823936320475,1.9552945822066738,74.66666666666667
1390,46,15,1,9,18684.5,26520.0,5.173187349706411,1.968819297622209,46.2
1391,45,15,1,9,15005.5,22866.0,5.12765054709734,1.8629300161414444,47.2
1392,42,13,1,11,17351.5,23346.0,5.316875467204033,2.2715789454724633,31.615384615384617
1393,46,9,1,9,19279.5,27308.5,5.525290412814846,2.1520580699549825,59.55555555555556
1394,40,13,1,8,17560.5,25370.0,5.705747676390841,2.2396286602674857,45.38461538461539
1395,50,13,1,10,15658.0,23784.5,5.080316458494064,2.036707921293758,41.61538461538461
1396,45,9,0,10,0,8135.5,5.659975643964974,2.0600351193717676,54.888888888888886
1397,46,8,1,10,17680.5,25671.0,5.461037169334404,2.376035514939478,53.75
1398,47,13,1,6,17893.0,25121.5,5.328946833902708,2.3323818412999735,33.69230769230769
1399,49,11,1,9,17712.0,24634.5,5.475324697395482,2.513961256697308,20.272727272727273
1400,47,13,1,9,17849.0,25486.5,5.73905454305911,2.592848820274102,21.615384615384617
1401,52,14,1,9,17548.5,24783.0,5.307298639704263,2.483688445321203,26.285714285714285
1402,48,12,1,12,17741.0,25583.5,5.643629479358799,2.743510765217707,34.25
1403,52,15,1,8,17966.0,25769.0,5.2998870601490955,2.631968422075195,26.8
1404,50,15,0,8,0,7462.5,5.253108075886878,2.546498809003395,25.533333333333335
1405,55,17,2,7,18235.5,25706.0,5.555260242588858,2.732760743077749,23.647058823529413
1406,59,16,2,5,18493.0,25720.0,5.54938017709834,2.6753350078865927,35.5625
1407,58,14,2,7,19159.5,25892.5,5.086210782499019,2.4407788828081376,37.92857142857143
1408,62,15,2,5,19040.0,25507.5,4.983155130187795,2.651268413103973,36.0
1409,63,13,1,8,19553.0,25990.0,5.3065337478842665,2.7208636104529242,20.846153846153847
1410,54,13,2,10,19629.5,26023.0,5.325114936625956,2.4726860179665975,18.923076923076923
1411,56,11,2,11,20203.0,26402.5,5.320759645364064,2.535448519841694,16.0
1412,61,12,1,8,20549.5,26730.0,5.527384453216553,2.407210737584869,15.0
1413,54,13,1,9,20474.0,26967.0,5.644675152863422,2.2933223713290407,19.923076923076923
1414,54,12,1,6,23238.0,27009.0,5.806092820906957,2.2436527365758225,12.583333333333334
1415,57,13,2,8,23544.5,27404.5,5.705971065634356,2.15664667492952,13.846153846153847
1416,63,13,1,6,24682.0,28475.0,5.470779489287107,1.7830873186964744,10.76923076923077
1417,66,8,2,5,24825.0,28502.0,5.285286575037694,1.8559429800420568,12.375
1418,67,8,2,6,24611.5,28551.0,5.414449415953529,2.0145264956028868,16.5
1419,62,10,2,8,23856.0,28145.0,5.50951487983358,3.1904819161440536,22.1
1420,55,11,1,8,26717.0,30579.0,5.423067052438666,2.5556293525192575,17.272727272727273
1421,58,13,1,4,27247.5,31196.0,5.2630854991740295,2.5301377261957376,17.53846153846154
1422,56,16,1,3,26389.5,30466.0,5.291786806669003,2.3628137393474105,17.75
1423,59,11,1,4,27122.5,30840.5,5.456528169576573,2.546894086941979,16.0
1424,55,12,1,3,25315.0,28944.5,5.530034223197553,2.2803000389542554,13.833333333333334
1425,50,12,1,7,25742.0,29645.5,5.8098953670351285,2.529220235319036,18.25
1426,56,10,1,5,24437.0,28223.0,5.587507863663616,2.4191984856006234,17.0
1427,55,9,1,10,22825.0,27523.0,5.677762196384532,2.298848873598972,15.88888888888889
1428,57,11,1,3,22489.5,26376.5,5.422987839259921,2.401348831178175,18.90909090909091
1429,61,11,1,4,26245.5,30524.5,5.693260367113828,2.5226267877371,21.818181818181817
1430,60,10,1,4,20362.0,24565.5,5.704057823499566,2.5390967118411076,22.1
1431,58,10,1,6,26555.5,31880.5,5.708849631141119,2.2852238704932386,20.7
1432,55,9,1,8,25132.5,31786.5,5.9578969929428425,2.3459984867965185,21.555555555555557
1433,52,13,1,5,25163.5,32080.5,6.003575696400006,2.4113607125610197,20.692307692307693
1434,58,12,1,5,25949.5,31513.5,5.71931075340338,2.328285801258254,18.833333333333332
1435,55,12,1,4,23383.5,27594.5,5.510962371339883,2.215723311712283,21.75
1436,55,11,1,6,26326.0,30589.0,5.670959485605518,1.8693682092554744,25.272727272727273
1437,66,10,1,2,27284.0,32074.5,5.548483998919635,2.6388525422779736,31.5
1438,63,11,1,5,27344.5,32308.5,5.79429547894561,2.912795553878098,28.363636363636363
1439,57,11,1,5,22141.0,26954.0,5.807778805881486,2.763885027499999,17.181818181818183
1440,62,14,1,4,29563.5,33317.0,5.712352348467575,2.3566451583085213,12.571428571428571
1441,62,10,1,4,32493.0,36011.0,5.259072559033409,2.112942813619263,16.8
1442,59,9,1,4,25040.0,28562.5,5.591088742615218,2.4520934632115265,19.11111111111111
1443,58,9,1,4,25070.0,28694.5,5.549964501965532,2.182389225840087,22.555555555555557
1444,55,12,0,2,0,3716.5,5.682544693109373,2.199199386018037,17.666666666666668
1445,58,11,2,3,23841.0,28124.0,5.743607148271821,1.8704348379262288,21.90909090909091
1446,53,14,2,8,22731.5,26959.0,5.463006655310866,2.1485165819792673,13.0
1447,61,11,1,10,22449.5,27175.0,5.189580584000352,2.2980139468316194,15.909090909090908
1448,66,12,1,6,22596.0,27168.5,5.481761181899162,2.392199083999331,11.916666666666666
1449,67,17,2,6,21604.5,27569.5,5.297607360270098,2.260807064435877,23.11764705882353
1450,61,14,1,7,22282.0,28342.0,5.778268150498524,2.207166298548796,21.142857142857142
1451,62,11,1,9,21533.5,27761.0,5.383896885892658,2.3548087050397144,26.272727272727273
1452,64,13,1,13,22467.5,28560.0,5.562362518655686,2.1274291681318047,22.923076923076923
1453,65,16,1,12,21730.5,28075.5,4.971812028958853,2.1028289168671015,17.9375
1454,66,16,1,8,20839.5,27418.0,5.324236845096239,2.086963737229917,29.375
1455,70,14,1,12,20703.5,27640.5,5.087885187014026,2.175855754798298,31.785714285714285
1456,71,15,1,12,20278.5,27128.0,5.095374678128873,2.0199773581834632,30.466666666666665
1457,78,15,1,10,20140.5,27204.5,5.016801323112985,2.416401830777302,12.0
1458,64,14,1,15,20071.0,27861.0,5.438661030903193,2.292677372779367,19.571428571428573
1459,68,15,1,10,17690.5,25090.0,5.420161497337122,2.1331212084130606,18.2
1460,69,15,1,10,19284.5,27183.5,5.547774749999611,2.4763832895544904,37.333333333333336
1461,71,14,1,8,17314.0,27044.0,5.532357334106184,2.3511185103656986,35.642857142857146
1462,66,14,1,11,17352.0,26858.0,5.729725356675137,2.174973580421997,38.0
1463,67,14,0,11,0,6427.0,5.678300133398083,2.1546079284408792,12.857142857142858
1464,69,16,1,11,15219.0,24672.5,5.40753610669794,2.175842517015055,38.625
1465,65,20,1,10,12079.0,23949.0,5.191821754286201,2.203194107062419,49.0
1466,62,19,1,10,15764.0,26618.0,5.7799721315573045,1.9602211811431385,26.0
1467,69,20,1,6,24056.0,29807.5,5.632337177216119,1.8760772828080134,14.05
1468,76,15,1,9,21133.5,26919.0,5.431367232448275,2.0196917092951705,14.8
1469,88,13,1,8,20902.0,26741.0,5.163367908680486,2.051067895029308,12.846153846153847
1470,80,14,1,9,21083.0,26662.5,5.307991395745377,2.108130944024749,11.5
1471,82,14,1,9,17033.0,26000.5,5.407874508766142,2.2091808694655137,12.285714285714286
1472,77,16,1,7,19615.5,25727.0,5.594582554275568,2.4485314010324997,21.1875
1473,77,19,1,6,16976.5,26119.5,5.4305118379962565,2.4520458384656627,24.210526315789473
1474,73,23,1,4,16984.0,26259.5,5.6507853544734505,2.017232033341094,29.73913043478261
1475,79,17,1,7,20413.5,29360.5,5.301761292245919,2.022145070577354,20.11764705882353
1476,75,18,1,9,17420.0,26015.0,5.048162330112008,2.0878267245195237,25.22222222222222
1477,77,12,1,8,21496.5,29774.0,5.637954393433506,2.4801656561613594,32.833333333333336
1478,76,13,1,12,22216.5,29897.0,5.552814145313123,2.3916076676346827,14.923076923076923
1479,77,13,1,6,20318.0,27500.5,5.578839330957496,2.3341703043381314,15.923076923076923
1480,78,12,1,6,23308.0,31114.0,5.920608645248288,2.502761441633838,14.166666666666666
1481,75,14,1,9,19956.5,27582.0,5.8427039282168485,2.198316590326799,17.642857142857142
1482,72,14,1,8,20010.5,27991.0,5.9521910346676785,2.387224253145519,23.285714285714285
1483,76,13,1,9,20719.5,28570.0,5.656738700498335,2.750893141260458,26.076923076923077
1484,74,14,1,3,20804.5,28449.0,5.531896190315959,2.756093968626708,27.214285714285715
1485,77,15,1,4,21218.0,29018.0,5.597128013689539,2.867492653706643,26.6
1486,74,15,1,6,21473.0,29017.5,5.319005453760818,2.7540516201874037,24.866666666666667
1487,71,16,1,4,20438.0,27891.0,5.354406284647995,2.5767432062734206,23.9375
1488,68,15,1,5,21276.5,28626.5,5.063727728245231,2.3751464233539736,28.2
1489,58,15,1,7,21353.5,28452.0,5.2716189360070205,2.2220422672662563,21.2
1490,62,14,1,6,21115.5,27594.5,5.478242283406571,2.2883880432476844,18.214285714285715
1491,57,13,1,4,20960.5,28485.0,5.769891073238593,2.0622231095791537,33.46153846153846
1492,62,15,1,5,16736.0,25359.5,5.6025120298935125,2.3432839877073417,46.06666666666667
1493,63,13,1,5,20033.0,25577.0,5.448320496365034,2.2300188090896427,11.307692307692308
1494,61,12,1,8,19799.5,24798.5,5.368292983839784,2.401575936279147,24.916666666666668
1495,66,13,1,7,26058.0,31607.5,6.038980835149308,2.4851023649948902,23.923076923076923
1496,74,12,1,5,25620.0,31777.0,5.7220100101119655,2.5823844701189076,19.25
1497,73,12,1,1,25060.0,29814.5,5.8308447424697665,2.094888958974239,22.333333333333332
1498,73,13,1,2,27564.0,31997.0,5.892838176929366,2.0515837903888747,16.76923076923077
1499,73,12,1,6,25653.5,29970.0,5.861340845716671,2.109744932663249,15.833333333333334
1500,72,12,1,5,26068.5,30301.0,6.069716167906156,2.2545734447509673,13.583333333333334
1501,74,14,1,1,27081.0,31715.0,6.5196768416225455,2.5240464721421594,14.214285714285714
1502,73,12,1,3,27024.0,31510.5,6.282241093690649,2.307625965549703,14.833333333333334
1503,79,9,1,5,27142.0,31454.5,5.889780450012046,2.6925350578976666,19.88888888888889
1504,72,11,1,2,26260.0,30549.5,6.115793716128494,3.0100453358569004,21.636363636363637
1505,68,15,1,3,21214.0,26808.0,6.003976644241341,2.6766261667373663,26.866666666666667
1506,71,16,1,2,19717.5,25218.0,5.803472423404489,2.2480176986409233,24.375
1507,69,14,1,4,24747.5,31380.0,5.899069447994619,2.1725469723308484,39.357142857142854
1508,61,20,1,3,24906.5,31649.0,5.724965982323566,2.470522977028947,32.85
1509,63,18,1,5,20206.0,26979.5,5.803426975926133,1.9996308909422549,30.166666666666668
1510,60,19,1,3,26440.5,33093.0,5.642710904250244,2.14039785293697,19.42105263157895
1511,63,13,1,1,29065.0,33199.0,5.566934642169177,2.3884024073269083,22.76923076923077
1512,57,14,1,6,28986.0,33307.0,5.8173158106472584,2.3023699413254466,18.428571428571427
1513,59,16,1,5,21902.5,28102.0,5.737720521401364,2.202288130532226,18.9375
1514,60,14,1,5,21413.0,26770.0,5.914318773884728,2.1852601421308226,11.714285714285714
1515,57,16,0,6,0,5691.5,5.897581062234227,2.4360967993051346,17.25
1516,63,15,1,6,17758.0,28330.5,6.198743354724532,2.5042868082040264,53.6
1517,59,11,1,5,17835.0,28054.5,5.6279468216169635,2.5171475486412844,61.27272727272727
1518,62,12,1,8,17495.5,27908.0,5.716203098080089,2.4086210725415693,56.5
1519,53,7,1,12,22239.0,27884.0,6.0190516394494225,2.651860409985893,24.285714285714285
1520,57,9,1,11,22152.5,28100.0,5.465131973854812,2.0865764710898396,22.444444444444443
1521,54,12,1,11,15767.5,26738.0,5.173501574602098,2.163875575875286,65.5
1522,54,9,1,14,20795.0,27731.0,5.373980879832041,2.0671626487016175,21.444444444444443
1523,54,9,1,14,22220.0,28707.0,5.558893780682801,2.158918237155571,18.77777777777778
1524,58,11,1,12,20719.5,27388.5,5.545251267123681,2.314060797597422,15.545454545454545
1525,54,16,1,10,21391.0,28592.5,5.754686909037037,2.047343408880297,21.8125
1526,54,19,1,12,19795.0,27243.5,5.324164023237709,2.15614987008241,19.63157894736842
1527,57,14,1,14,20124.5,27127.5,5.004125732594421,2.147551015143457,11.428571428571429
1528,57,15,1,15,18253.5,25369.0,5.153532823996336,2.0854295697919993,20.333333333333332
1529,66,16,1,13,18457.5,27435.5,5.459379064101936,2.149097125658639,17.5625
1530,67,15,0,12,0,8881.0,5.571160498850743,2.1786699039988906,22.266666666666666
1531,63,17,1,14,17059.5,27334.0,5.356538394729623,2.249479096868038,23.11764705882353
1532,60,18,1,14,17272.0,27602.5,5.79480850200897,2.077917500071239,21.666666666666668
1533,64,16,2,18,15816.5,25813.5,5.16288275934971,2.4939549359245765,27.4375
1534,60,16,2,12,15603.0,25379.5,6.260959028449625,2.2825740603990727,34.125
1535,70,15,2,11,15350.0,25645.5,6.472333631241068,2.5149321279261523,38.93333333333333
1536,60,16,2,11,17221.0,25688.5,6.226929282614899,2.191248888490012,18.5
1537,67,17,1,9,16784.5,25597.0,5.8712761644781715,2.275984100462596,20.470588235294116
1538,62,19,1,7,17196.0,25335.0,5.873722668100838,2.27395059547439,22.105263157894736
1539,65,24,1,7,17938.5,26520.5,5.575752451878505,2.1714064458209443,23.458333333333332
1540,68,23,1,7,18737.5,26755.0,5.401022184314172,2.0988109509833803,21.565217391304348
1541,66,25,2,14,18740.5,27008.0,5.8482768844322655,1.9667915128502926,17.08
1542,77,21,2,11,23183.0,30592.0,5.6011626449280225,2.2085526469683114,14.095238095238095
1543,79,23,2,10,23253.5,30685.0,5.621142020068928,2.1683965523900417,14.130434782608695
1544,79,20,1,9,24379.0,31232.5,5.69975728912379,2.291307751520385,16.5
1545,78,22,1,9,19972.0,26867.5,5.721940508924386,2.085233890530989,14.318181818181818
1546,81,13,1,9,20099.5,26984.5,6.024884188251896,2.4128873520559924,19.46153846153846
1547,79,17,1,7,20368.5,26947.5,5.865758837171979,2.456521161687707,19.705882352941178
1548,79,13,2,6,21107.5,27449.0,5.8016263028818775,2.3639910470569045,25.846153846153847
1549,75,20,2,4,25482.0,31460.5,5.83472517027402,2.3160080274489063,15.3
1550,82,19,2,7,20525.5,26607.0,5.6793615703384965,2.291982544336227,15.578947368421053
1551,80,21,1,3,20118.0,25817.0,5.793251000870988,2.02459720200945,14.0
1552,86,17,2,5,19249.0,25050.0,6.024080914247148,2.57971385314264,18.764705882352942
1553,85,13,2,8,19835.5,25447.5,6.01608278925632,2.0192509123930202,16.0
1554,76,16,2,8,17795.5,24011.5,6.342493489243713,2.6417309546014645,19.0
1555,85,20,2,8,18213.0,24577.5,6.176686754815065,2.6758675888275714,18.65
1556,90,21,2,11,22849.0,29378.5,5.8031444016421885,2.4204969332427866,17.761904761904763
1557,79,22,2,11,18029.0,24448.0,6.029112671463042,2.4649271787035696,14.818181818181818
1558,74,24,2,14,23412.0,29773.5,5.794750255908277,2.2362022145693152,15.291666666666666
1559,68,26,1,13,18793.5,29800.0,6.347517488032888,2.2360353739712644,32.34615384615385
1560,77,28,1,13,18726.0,29820.5,6.067111494205077,2.0921590358201154,27.535714285714285
1561,85,26,1,11,19332.0,30434.5,6.3507990546548685,1.8664410299963186,28.23076923076923
1562,89,23,1,15,19127.5,30216.5,6.029543705606031,2.153785901005114,32.69565217391305
1563,82,21,1,14,19323.0,26441.5,5.83246777959325,2.1206085878852874,16.333333333333332
1564,87,19,1,15,20339.5,30794.0,6.248845284206538,2.1920327009276486,24.894736842105264
1565,84,18,1,13,20130.0,30655.5,6.237789341249377,2.1883383136698153,27.88888888888889
1566,73,16,1,19,20341.0,30694.0,6.6502051058590945,2.1492339540140386,25.625
1567,76,21,1,13,21513.5,31137.0,6.3824997122153535,2.1930925811414976,24.904761904761905
1568,81,20,0,12,0,9512.0,6.096488853452833,2.358681459546296,34.05
1569,81,15,1,14,23693.0,32258.0,6.158031030922189,2.422606336352336,25.2
1570,87,12,1,12,20163.5,27494.0,6.217423204155541,2.4665038309564666,25.666666666666668
1571,81,15,1,9,18560.5,24938.5,6.362883002269851,2.2483465338666164,15.866666666666667
1572,87,16,1,11,26802.5,33374.5,5.783433231718894,1.9327927456444438,11.375
1573,89,19,1,9,27454.5,33822.5,5.928041979219168,2.047765691662444,12.526315789473685
1574,88,16,1,10,26637.5,33989.5,5.801587515335343,2.2076718196842116,13.3125
1575,91,15,1,8,18611.0,25086.5,5.8666439219576745,2.482701816424644,13.533333333333333
1576,87,11,1,10,20317.0,26868.0,6.168112321837823,2.543482925761826,23.454545454545453
1577,84,14,1,10,22685.0,28721.0,6.107076905732052,2.2211338710745214,19.571428571428573
1578,87,10,1,13,20807.0,27687.5,6.165851861053818,2.3925469528383125,23.1
1579,83,10,1,9,20543.0,28014.0,6.844576652468132,2.0932790837566007,11.4
1580,78,16,0,8,0,7544.5,6.88050751014996,1.9679442724022655,28.625
1581,81,13,1,10,18629.5,26328.0,6.59044781011447,1.990634463716894,21.846153846153847
1582,79,14,1,13,20898.0,26434.0,6.221042447408787,2.1101050729101325,10.642857142857142
1583,77,16,1,10,20936.5,26181.5,6.149968546790364,2.2324845888960754,8.625
1584,77,16,1,10,20931.0,26142.5,5.661858708833783,2.4483770991381446,13.875
1585,74,19,2,5,20847.5,25768.0,6.103617839454569,2.1469606258446303,11.631578947368421
1586,76,17,2,4,20916.5,26111.5,5.770828631738182,2.292770654421216,12.882352941176471
1587,75,13,1,4,20995.0,25855.5,5.876198467231303,2.2214803810361246,13.23076923076923
1588,84,12,1,3,20769.5,25727.5,5.848897420272363,2.4081983331435968,13.5
1589,84,10,1,5,20978.0,25794.0,5.764182068205309,2.856533019921543,19.8
1590,84,13,2,5,20587.5,25181.0,5.66456806805089,2.2557494596160894,10.923076923076923
1591,81,13,1,6,17424.0,24969.0,5.785328873417649,2.3091474682054063,40.84615384615385
1592,78,12,1,5,16853.0,23805.0,5.877089155041204,2.3191726283788285,36.5
1593,76,14,1,5,17399.0,25155.0,5.852305068118078,2.3737452164487878,40.714285714285715
1594,81,12,1,7,19208.5,26714.0,5.71638874926118,2.5349970315540977,41.0
1595,84,10,1,6,16136.0,23683.0,5.647627755999475,3.2403832117062543,21.9
1596,83,11,1,7,16503.5,24088.0,5.566670504121069,2.792466263027535,24.181818181818183
1597,78,13,1,3,17231.0,25098.0,5.935992908304776,2.635931136902076,43.61538461538461
